,surface,pieces,etage,prix,has_ascenseur,has_balcon,has_chaffage,has_climatisation,has_garage,has_gardien,has_jardin,has_parking,has_piscine,has_terrasse,gouvernerat,ville,type,contrat,latitude,longitude,price_per_m2,surface_per_piece,etage_x_ascenseur,nlp_transaction_negociable,nlp_transaction_urgent,nlp_transaction_first_owner_or_new_mentioned,nlp_transaction_developer_or_promoter_mentioned,nlp_transaction_legal_title_or_status_mentioned,nlp_transaction_legal_title_hint,nlp_property_subtype,nlp_property_furnished,nlp_property_semi_furnished,nlp_property_condition,nlp_property_orientation_mentioned,nlp_property_duplex_penthouse_garden_level_mentioned,nlp_comfort_air_conditioning,nlp_comfort_heating_mentioned,nlp_comfort_double_glazing_mentioned,nlp_comfort_finishing_quality_hint,nlp_location_neighborhood_or_zone,nlp_location_proximity_count,nlp_location_proximity_str,nlp_location_nuisance_or_negative_mentioned,nlp_usage_primary_residence_likely,nlp_usage_investment_likely,nlp_usage_furnished_rental_likely,nlp_standing_luxury_level,nlp_standing_features_count,nlp_standing_features_str,nlp_signals_listing_too_vague,nlp_signals_incoherence_price_vs_surface_hint,nlp_signals_spam_or_low_quality_hint,nlp_signals_extraction_confidence,vis_pool_likely_mean,vis_pool_likely_max,vis_garden_likely_mean,vis_garden_likely_max,vis_sea_view_likely_mean,vis_sea_view_likely_max,vis_furnished_likely_mean,vis_furnished_likely_max,vis_modern_renovation_likely_mean,vis_modern_renovation_likely_max,vis_luxury_visual_score_mean,vis_luxury_visual_score_max,vis_n_images,bge_pca_0,bge_pca_1,bge_pca_2,bge_pca_3,bge_pca_4,bge_pca_5,bge_pca_6,bge_pca_7,bge_pca_8,bge_pca_9,bge_pca_10,bge_pca_11,bge_pca_12,bge_pca_13,bge_pca_14,bge_pca_15,bge_pca_16,bge_pca_17,bge_pca_18,bge_pca_19,bge_pca_20,bge_pca_21,bge_pca_22,bge_pca_23,bge_pca_24,bge_pca_25,bge_pca_26,bge_pca_27,bge_pca_28,bge_pca_29,bge_pca_30,bge_pca_31
825,60.0,2.0,,150000.0,,1.0,,,,,,,,,Tunis,Bab Bhar,Appartement,vente,36.7992041,10.1756221,2500.0,30.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,64.0,3.0,,148000.0,,,,,,,,,,,Nabeul,Nabeul,Appartement,vente,36.4512897,10.7355915,2312.5,21.333333333333332,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827,128.0,4.0,,360000.0,1.0,,,1.0,,,,1.0,,,Ariana,Ariana Ville,Appartement,vente,36.8599292,10.1531585,2812.5,32.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828,115.0,3.0,4.0,135000.0,,1.0,,,,,,1.0,,,Ariana,La Soukra,Appartement,vente,36.8672168,10.1996663,1173.9130434782608,38.333333333333336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829,66.0,2.0,4.0,243000.0,,,1.0,1.0,,,,1.0,,,Tunis,Ain Zaghouan,Appartement,vente,36.8507178,10.2829345,3681.818181818182,33.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,124.0,1.0,,320000.0,,1.0,1.0,,,,,1.0,,,Tunis,Ain Zaghouan,Appartement,vente,36.8507178,10.2829345,2580.6451612903224,124.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831,103.0,3.0,,350000.0,1.0,,1.0,1.0,,1.0,,1.0,,,Ariana,La Soukra,Appartement,vente,36.8749751,10.2454267,3398.0582524271845,34.333333333333336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832,80.0,3.0,,270000.0,1.0,,,,,,,1.0,,,Tunis,Ain Zaghouan,Appartement,vente,36.8507178,10.2829345,3375.0,26.666666666666668,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,75.0,3.0,,145000.0,,,,,,,,,,,Tunis,Bab Bhar,Appartement,vente,36.8170699,10.1784812,1933.3333333333333,25.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,84.0,2.0,0.0,298000.0,,,,1.0,,,,1.0,,1.0,Ariana,La Soukra,Appartement,vente,36.8811985,10.211819,3547.6190476190477,42.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835,180.0,3.0,0.0,420000.0,,,1.0,1.0,,,1.0,1.0,,1.0,Nabeul,Hammamet,Appartement,vente,36.4012665,10.5572827,2333.3333333333335,60.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
836,178.0,4.0,3.0,680000.0,,,1.0,1.0,,,,1.0,1.0,1.0,Nabeul,Hammamet,Appartement,vente,36.4012665,10.5572827,3820.224719101124,44.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,160.0,5.0,,500000.0,,,1.0,,,,,,,,Tunis,El Menzah,Appartement,vente,36.8292941,10.1657647,3125.0,32.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838,138.0,3.0,,365000.0,,,,,,,,1.0,,,Tunis,La Marsa,Appartement,vente,36.8479251,10.2611996,2644.927536231884,46.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.21892175,0.056206297,0.22684216,0.014732716,-0.018663239,0.06281459,-0.09752099,-0.06817106,-0.04307698,-0.011003823,-0.04612917,-0.0018990529,-0.035973772,-0.055143543,-0.039496426,0.014415525,0.05601762,0.03439816,-0.0013273206,0.050775867,-0.013246529,0.016168814,0.039892823,-0.07887217,0.0177078,-0.0059784153,0.011583413,0.007615708,-0.0033059926,-0.06747175,0.0021785838,-0.03794352
839,184.0,1.0,0.0,650000.0,,,1.0,1.0,,,1.0,,,,Tunis,Ain Zaghouan,Appartement,vente,36.8507178,10.2829345,3532.608695652174,184.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,95.0,2.0,,370000.0,,1.0,1.0,1.0,,,,1.0,,,Tunis,Ain Zaghouan,Appartement,vente,36.8507178,10.2829345,3894.7368421052633,47.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,60.0,1.0,,160000.0,,,,,,,,,,,Tunis,Ain Zaghouan,Appartement,vente,36.8507178,10.2829345,2666.6666666666665,60.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842,85.0,4.0,3.0,130000.0,,1.0,,,,,,,,,Ben Arous,Rades,Appartement,vente,36.753,10.228,1529.4117647058824,21.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843,80.0,3.0,,270000.0,1.0,,,,,,,,,,Ben Arous,El Mourouj,Appartement,vente,36.719825,10.2192362,3375.0,26.666666666666668,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844,80.0,3.0,,160000.0,,,,,,,,,,,Ben Arous,El Mourouj,Appartement,vente,36.719825,10.2192362,2000.0,26.666666666666668,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,,3.0,,260000.0,1.0,1.0,1.0,1.0,,,,1.0,,,Ariana,Ariana Ville,Appartement,vente,36.8484562,10.1634244,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,90.0,4.0,,165000.0,1.0,,,1.0,,,,,,,Tunis,Bab Bhar,Appartement,vente,36.811565,10.1769871,1833.3333333333333,22.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847,111.0,4.0,,180000.0,,,,,,,,,,,Manouba,Mannouba,Appartement,vente,36.8095,10.098,1621.6216216216217,27.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,125.0,2.0,,130000.0,,,,,,,,,,,Manouba,Mornaguia,Appartement,vente,36.7571648,10.014927,1040.0,62.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,72.0,2.0,,185000.0,1.0,,,,,,,,,,Ben Arous,Ben Arous,Appartement,vente,36.7516855,10.2245072,2569.4444444444443,36.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,144.0,3.0,1.0,340000.0,,,,,,,,1.0,,,Ben Arous,Ezzahra,Appartement,vente,36.7404497,10.3029461,2361.1111111111113,48.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,120.0,2.0,,590000.0,1.0,,1.0,1.0,,1.0,,,,,Sousse,Sousse Ville,Appartement,vente,35.8137916,10.5208721,4916.666666666667,60.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,80.0,2.0,3.0,220000.0,,,,1.0,,,,,,,Nabeul,Kelibia,Appartement,vente,36.8456561,11.0935701,2750.0,40.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,97.0,1.0,,300000.0,,,,,,,,1.0,,1.0,Tunis,El Menzah,Appartement,vente,36.8443809,10.1819354,3092.783505154639,97.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,,3.0,,265000.0,,1.0,,,,,1.0,1.0,,,Tunis,El Menzah,Appartement,vente,36.8423974,10.1571247,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855,160.0,4.0,1.0,580000.0,1.0,,1.0,1.0,,,,1.0,,1.0,Tunis,La Marsa,Appartement,vente,36.8826682,10.3080504,3625.0,40.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,75.0,2.0,3.0,210000.0,,,1.0,,,,,,,,Ben Arous,Nouvelle Medina,Appartement,vente,36.7575659,10.244981,2800.0,37.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857,132.0,1.0,,260000.0,1.0,1.0,,,,,,,,,Ben Arous,El Mourouj,Appartement,vente,36.719825,10.2192362,1969.6969696969697,132.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858,95.0,2.0,4.0,245000.0,1.0,1.0,,,,,,,,,Tunis,Bab Bhar,Appartement,vente,36.7992041,10.1756221,2578.9473684210525,47.5,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859,60.0,2.0,1.0,137000.0,,1.0,,,,,,,,,Tunis,Bab Bhar,Appartement,vente,36.7992041,10.1756221,2283.3333333333335,30.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860,105.0,2.0,0.0,273820.0,,1.0,,,,,,1.0,,,Ben Arous,Nouvelle Medina,Appartement,vente,36.7575659,10.244981,2607.809523809524,52.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861,110.0,2.0,5.0,278880.0,,1.0,,,,,,1.0,,,Ben Arous,Nouvelle Medina,Appartement,vente,36.7575659,10.244981,2535.2727272727275,55.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,105.0,2.0,6.0,268770.0,,1.0,,,,,,1.0,,,Ben Arous,Nouvelle Medina,Appartement,vente,36.7575659,10.244981,2559.714285714286,52.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863,62.0,1.0,7.0,164740.0,1.0,,1.0,1.0,,,,,,,Ben Arous,Nouvelle Medina,Appartement,vente,36.7575659,10.244981,2657.0967741935483,62.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864,85.0,3.0,2.0,155000.0,,,,,,,,1.0,,,Ben Arous,El Mourouj,Appartement,vente,36.719825,10.2192362,1823.5294117647059,28.333333333333332,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865,75.0,2.0,,195000.0,1.0,,1.0,1.0,,,,,,,Ariana,La Soukra,Appartement,vente,36.8625,10.1956,2600.0,37.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866,130.0,1.0,2.0,355000.0,1.0,1.0,1.0,1.0,,,,1.0,,,Ariana,Ariana Ville,Appartement,vente,36.8625,10.1956,2730.769230769231,130.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867,66.0,1.0,2.0,238000.0,,1.0,1.0,1.0,,,,1.0,,,Ariana,La Soukra,Appartement,vente,36.8749751,10.2454267,3606.060606060606,66.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868,105.0,3.0,,260000.0,1.0,1.0,1.0,,,,,1.0,,,Tunis,El Menzah,Appartement,vente,36.8336187,10.1471736,2476.190476190476,35.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,112.0,3.0,,280000.0,1.0,1.0,,,,,,,,,Ben Arous,Hammam Chatt,Appartement,vente,36.7136861,10.3691813,2500.0,37.333333333333336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870,216.0,3.0,0.0,380000.0,,,,,,,1.0,,,,Manouba,Mornaguia,Appartement,vente,36.7571648,10.014927,1759.2592592592594,72.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871,184.0,5.0,2.0,690000.0,,,,,,,,1.0,,1.0,Ariana,La Soukra,Appartement,vente,36.8749751,10.2454267,3750.0,36.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09131519,-0.0105118845,0.025211424,-0.049257502,0.048148524,0.07211375,0.015897203,-0.0041376515,0.03295502,-0.028891059,0.030067893,0.1486574,0.01663847,-0.00033625835,0.15054445,0.032365497,-0.06932138,0.04440103,-0.08149029,0.07558527,-0.04782639,-0.05003171,-0.025361866,0.06485603,0.024043333,0.015712682,-0.005113098,0.042807966,-0.11365266,-0.059075613,-0.0013919219,0.019537754
872,185.0,3.0,,210000.0,,,,,,,1.0,,,1.0,Nabeul,El Haouaria,Appartement,vente,36.4561,10.7376,1135.1351351351352,61.666666666666664,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
873,120.0,4.0,2.0,650000.0,,,,,,,,,,,Tunis,La Marsa,Appartement,vente,36.8479251,10.2611996,5416.666666666667,30.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874,122.0,3.0,1.0,140000.0,,1.0,,,,,,,,,Bizerte,Bizerte Nord,Appartement,vente,37.2744,9.8739,1147.5409836065573,40.666666666666664,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875,160.0,1.0,,380000.0,,1.0,,,,,,,,,Ariana,Ariana Ville,Appartement,vente,36.8599292,10.1531585,2375.0,160.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876,80.0,2.0,,155000.0,,,1.0,1.0,,,,,,,Tunis,Bab Bhar,Appartement,vente,36.7992041,10.1756221,1937.5,40.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877,63.0,1.0,1.0,172820.0,,1.0,,,,,,1.0,,,Ben Arous,Nouvelle Medina,Appartement,vente,36.7575659,10.244981,2743.1746031746034,63.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878,112.0,2.0,3.0,275840.0,,1.0,,,,,,1.0,,,Ben Arous,Nouvelle Medina,Appartement,vente,36.7575659,10.244981,2462.8571428571427,56.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879,117.0,3.0,,320000.0,,,,,,,,,,,Sousse,Akouda,Appartement,vente,35.8245,10.6346,2735.042735042735,39.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880,120.0,5.0,0.0,145000.0,,,,,1.0,,,,,1.0,Béja,Beja Nord,Appartement,vente,36.804235,9.2431375,1208.3333333333333,24.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
881,100.0,3.0,4.0,250000.0,,,1.0,,,,,,,1.0,Tunis,Le Bardo,Appartement,vente,36.8134113,10.1321911,2500.0,33.333333333333336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882,182.0,3.0,,440000.0,,1.0,,,,,,,,,Bizerte,Bizerte Nord,Appartement,vente,37.2720905,9.8708565,2417.5824175824177,60.666666666666664,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
883,80.0,3.0,1.0,160000.0,,,,,,,,,,,Ben Arous,Hammam Chatt,Appartement,vente,36.7019512,10.3964906,2000.0,26.666666666666668,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
884,120.0,4.0,,470000.0,,,,,1.0,,,,,,Ben Arous,Ezzahra,Appartement,vente,36.7404497,10.3029461,3916.6666666666665,30.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
885,94.0,3.0,,200000.0,,,,,,,,,,,Ariana,La Soukra,Appartement,vente,36.8749751,10.2454267,2127.659574468085,31.333333333333332,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
886,80.0,3.0,1.0,160000.0,,,,,,,,,,,Ben Arous,Hammam Chatt,Appartement,vente,36.7019512,10.3964906,2000.0,26.666666666666668,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
887,139.0,4.0,,230000.0,,1.0,,,,,,,,,Nabeul,Kelibia,Appartement,vente,36.8456561,11.0935701,1654.6762589928057,34.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
888,125.0,1.0,,255000.0,,,1.0,,,,,1.0,,,Ariana,Ariana Ville,Appartement,vente,36.8541206,10.1626718,2040.0,125.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0879806,0.060050562,0.043114852,5.2688985e-05,0.067072414,0.0019830347,-0.19311208,-0.025909103,-0.07915827,-0.14527026,-0.096730664,0.07436056,-0.014449202,0.07719156,-0.021513334,-0.00043465508,0.061963465,-0.015948132,0.07422424,0.0041738735,0.02469016,-0.08354781,-0.0040023047,0.026696194,-0.00630427,0.03100131,-0.04336189,-0.021412902,-0.04381829,-0.039295543,-0.051175643,-0.035851356
889,70.0,1.0,,266000.0,1.0,,,,,1.0,,1.0,1.0,,Mahdia,Mahdia,Appartement,vente,35.503642,11.0682429,3800.0,70.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
890,178.0,4.0,3.0,680000.0,,,1.0,1.0,,,,1.0,1.0,1.0,Nabeul,Hammamet,Appartement,vente,36.4561,10.7376,3820.224719101124,44.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,91.0,2.0,5.0,274000.0,1.0,1.0,,,,,,,,,Tunis,Bab Bhar,Appartement,vente,36.811565,10.1769871,3010.989010989011,45.5,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
892,50.0,3.0,0.0,140000.0,,,,1.0,1.0,,,,,1.0,Nabeul,Hammamet,Appartement,vente,36.4012665,10.5572827,2800.0,16.666666666666668,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
893,72.0,3.0,,145000.0,,1.0,,,,,,1.0,,,Ben Arous,Nouvelle Medina,Appartement,vente,36.7575659,10.244981,2013.888888888889,24.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
894,114.0,3.0,,375000.0,,,1.0,,,,,,,1.0,Tunis,La Marsa,Appartement,vente,36.8831907,10.3158038,3289.4736842105262,38.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
895,104.0,3.0,4.0,157000.0,,1.0,1.0,,,,,1.0,,,Ben Arous,El Mourouj,Appartement,vente,36.753,10.228,1509.6153846153845,34.666666666666664,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
896,184.0,5.0,0.0,615000.0,,,,,1.0,,,,,1.0,Ariana,La Soukra,Appartement,vente,36.8653305,10.2425306,3342.391304347826,36.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
897,80.0,3.0,,175000.0,,,,,,,,,,,Ben Arous,Megrine,Appartement,vente,36.753,10.228,2187.5,26.666666666666668,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898,80.0,3.0,,130000.0,,,,,,,,,,,Tunis,Bab Bhar,Appartement,vente,36.7992041,10.1756221,1625.0,26.666666666666668,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899,130.0,3.0,1.0,540000.0,,1.0,,,,,,,,,Sousse,Hammam Sousse,Appartement,vente,35.8749788,10.5935183,4153.846153846154,43.333333333333336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,100.0,4.0,1.0,200000.0,,,,,,,,,,,Tunis,Bab Bhar,Appartement,vente,36.8170699,10.1784812,2000.0,25.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,93.0,4.0,,115000.0,,,,,,,,,,,Ben Arous,Fouchana,Appartement,vente,36.753,10.228,1236.5591397849462,23.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902,100.0,4.0,1.0,230000.0,,1.0,,,,,,,,,Tunis,Cite El Khadra,Appartement,vente,36.8065,10.1815,2300.0,25.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
